Specification,NetworkFile,Epsilon,Delta,TimeTaken,Counterexample,FairRegion,FairRegionPercent,DebugCurRegion,JSMADimension,DeepimportanceDimension
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,32.42492341995239,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,32.7227144241333,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,33.01537466049194,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,33.178398847579956,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,33.43687295913696,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,33.684353828430176,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,34.05345964431763,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,34.20100378990173,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,34.71111989021301,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,35.0067617893219,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,35.21672487258911,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,35.82722997665405,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,36.057461738586426,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,36.21646475791931,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,36.40354776382446,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,36.88984990119934,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,37.07299780845642,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,37.19076609611511,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,37.44244313240051,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,37.83517289161682,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,38.012600898742676,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,38.44471478462219,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,38.705952882766724,[],[],0,,,
