Specification,NetworkFile,Epsilon,Delta,TimeTaken,Counterexample,FairRegion,FairRegionPercent
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,720.406010389328,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,720.81827044487,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,721.1412284374237,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,721.3814845085144,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,721.6124033927917,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,721.8534805774689,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,722.0919308662415,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,722.3704788684845,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,722.6175129413605,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,722.8614490032196,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,723.1051137447357,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,723.3453986644745,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,723.5606746673584,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,723.8176965713501,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,724.0611426830292,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,724.298752784729,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,724.4936048984528,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,724.7368609905243,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,725.0126869678497,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,725.2100346088409,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,725.5955293178558,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,725.9237604141235,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,726.1715595722198,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,726.4207966327667,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,726.668018579483,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,726.9410963058472,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,727.1800804138184,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,727.3968214988708,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,727.6491723060608,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,727.8897972106934,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,728.1624145507812,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,728.3643088340759,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,728.6078379154205,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,728.8520801067352,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,729.0717179775238,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,729.3163650035858,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,729.5558450222015,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,729.8341588973999,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,730.0727455615997,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,730.3183057308197,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,730.59685587883,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,730.988981962204,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,731.2303459644318,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,731.4647328853607,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,731.707359790802,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,731.925703048706,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,732.1669111251831,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,732.411853313446,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,732.653062582016,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,732.8528594970703,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,733.092048406601,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,733.3381824493408,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,733.5937802791595,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,733.8348963260651,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,734.0799443721771,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,734.3848354816437,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,734.6318366527557,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,734.8535335063934,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,735.0970594882965,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,735.5628497600555,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,735.818975687027,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,736.096314907074,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,736.354850769043,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,736.5966138839722,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,736.7971436977386,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,737.0359225273132,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,737.2814893722534,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,737.5267834663391,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,737.7691724300385,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,737.986510515213,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,738.2342774868011,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,738.4803273677826,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,738.7258853912354,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,739.0075676441193,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,739.2543838024139,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,739.4936907291412,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,739.693464756012,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,740.0400540828705,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,740.4437289237976,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,740.6881549358368,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,740.9299049377441,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,741.1810839176178,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,741.4015808105469,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,741.6559166908264,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,741.8683838844299,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,742.1223940849304,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,742.3640439510345,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,742.60595870018,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,742.8223125934601,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,743.0675094127655,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,743.3207023143768,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,743.6216762065887,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,743.8744912147522,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,744.0979862213135,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,744.3462080955505,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,744.5909421443939,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,744.8327510356903,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,745.1501340866089,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,745.517205953598,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,745.7274100780487,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,745.9898889064789,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,746.2336978912354,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,746.5094850063324,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,746.7099270820618,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,746.9597952365875,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,747.1997113227844,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,747.4542484283447,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,747.7179384231567,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,747.9885683059692,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,748.2139031887054,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,748.5116379261017,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,749.1462509632111,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,749.5644800662994,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,749.8431050777435,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,750.1980993747711,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,750.4179682731628,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,750.7081913948059,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,751.0679025650024,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,751.585277557373,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,751.8437705039978,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,752.0911724567413,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,752.3775904178619,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,752.6332342624664,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,752.8741800785065,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,753.0702378749847,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,753.3434298038483,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,753.6653747558594,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,753.9362998008728,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,754.2570638656616,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,754.549816608429,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,754.7991397380829,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,755.0928926467896,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,755.3662853240967,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,755.6720380783081,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,755.9587411880493,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,756.2170741558075,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,756.4159982204437,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,756.7503201961517,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,757.0986440181732,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,757.5683162212372,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,758.7529692649841,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,759.2611763477325,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,759.5843434333801,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,759.8612225055695,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,760.2085003852844,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,760.4895572662354,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,760.9126942157745,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,761.2179431915283,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,761.5317122936249,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,761.8343253135681,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,762.0836865901947,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,762.416351556778,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,762.7042555809021,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,762.9959895610809,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,763.2823433876038,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,763.5284504890442,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,763.8076434135437,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,764.0132975578308,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,764.2639195919037,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,764.5920174121857,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,764.9965062141418,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,765.2411170005798,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,765.4914021492004,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,765.6968240737915,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,765.9403789043427,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,766.2021458148956,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,766.4881258010864,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,766.7394390106201,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,766.9884920120239,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,767.2010071277618,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,767.477498292923,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,767.7093682289124,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,768.0709891319275,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,768.3268523216248,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,768.6009991168976,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,768.8599200248718,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,769.1236078739166,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,769.3738770484924,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,769.570690870285,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,769.8204476833344,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,770.0900764465332,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,770.4046921730042,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,770.9142701625824,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,771.1884372234344,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,771.4489982128143,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,771.7278881072998,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,771.9751882553101,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,772.1807463169098,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,772.4242143630981,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,772.7052164077759,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,772.9026832580566,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,773.1471881866455,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,773.3934590816498,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,773.6922030448914,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,773.9374341964722,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,774.1567132472992,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,774.4007411003113,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,774.6390719413757,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,774.8457100391388,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,775.0926451683044,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,775.3344061374664,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,775.5421371459961,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,775.926764011383,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,776.2621488571167,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,776.5095088481903,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,776.7300486564636,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,776.9695324897766,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,777.2124257087708,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,777.4319598674774,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,777.6725068092346,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,777.9109578132629,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,778.15513920784,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,778.3920531272888,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,778.6019530296326,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,778.8522779941559,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,779.1041059494019,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,779.382707118988,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,779.6317610740662,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,779.9225413799286,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,780.4940135478973,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,780.7913765907288,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,781.063613653183,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,781.3300187587738,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,781.5421707630157,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,781.8046808242798,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,782.1192679405212,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,782.4160168170929,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,782.6599879264832,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,782.9029171466827,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,783.1781392097473,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,783.4191381931305,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,783.6635220050812,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,783.8611891269684,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,784.1103804111481,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,784.3923120498657,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,784.5947132110596,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,784.8394954204559,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,785.1900455951691,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,785.58029961586,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,785.832781791687,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,786.096480846405,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,786.3017416000366,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,786.5474157333374,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,786.7585408687592,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,787.0196130275726,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,787.2630202770233,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,787.5028812885284,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,787.7227711677551,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,787.9726314544678,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,788.2216322422028,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,788.4442212581635,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,788.6883692741394,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,788.9316582679749,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,789.1970963478088,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,789.4701480865479,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,789.6968243122101,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,789.9680781364441,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,790.2516062259674,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,790.866779088974,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,791.0712060928345,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,791.3306772708893,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,791.5647032260895,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,791.8401324748993,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,792.0922265052795,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,792.3298435211182,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,792.5248613357544,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,792.7628395557404,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,792.9737637042999,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,793.2329647541046,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,793.4738116264343,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,793.7099587917328,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,793.9592967033386,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,794.2034599781036,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,794.4426708221436,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,794.6596596240997,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,794.9013235569,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,795.1680064201355,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,795.6023507118225,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,795.8659858703613,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,796.1475777626038,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,796.3470757007599,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,796.5904629230499,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,796.8331928253174,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,797.0265057086945,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,797.280330657959,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,797.5166926383972,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,797.7939465045929,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,798.0387923717499,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,798.3149342536926,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,798.5140991210938,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,798.7659931182861,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,798.984799861908,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,799.2282228469849,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,799.4684431552887,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,799.7730040550232,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,800.1663439273834,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,800.4037539958954,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,800.6224620342255,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,800.8736217021942,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,801.1123297214508,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,801.3496577739716,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,801.5678658485413,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,801.8045969009399,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,802.0276620388031,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,802.2698137760162,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,802.5070786476135,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,802.7458708286285,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,803.0168097019196,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,803.2536907196045,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,803.4613094329834,[],[],0
